INCIDENCECODE,LABEL,INCIDENCEDATE,GTICODE
8731283868592_1,volara,2016-06-14 14:13:48,8.31.1503.30 H
8733085173141,ver,2016-05-06 22:18:22,M0047MCX0008
8740416452628,volvía,2016-06-01 18:24:23,8.27.1534.10 G
8744913119718,volara,2016-07-07 08:39:15,8.27.1357.30 I
8746202469239,volar,2016-03-19 10:46:44,8.24.1425.30 B
8748013404105,volara,2016-09-26 12:59:41,8.27.1533.10 C
8755773618076,vecino,2016-05-17 19:28:55,8.24.1416.30 L
8758818877600_1,últimas,2016-09-26 21:08:40,8.21.1522.10 C
8758818877600_2,xunta,2016-09-26 21:08:40,8.21.1522.10 C
8761803044688,órganos,2016-06-24 19:12:50,8.28.1310.30 U
8764164948362_1,órganos,2016-05-03 21:53:56,8.42.1400.10 K
8768379050974,volvía,2016-04-20 10:35:15,8.32.1570.10 F
8770345009447_1,últimas,2016-09-07 18:39:22,8.90.1501.30 J
8772200146007_1,últimas,2016-08-17 20:56:03,M0048MCX0053
8772585334615,tratada,2016-06-04 12:53:58,8.28.1508.10 H
8774767867611,volara,2016-07-18 17:51:04,8.27.1591.30 H
8775888501913,vivido,2016-08-30 09:36:28,M0053MCX0021
8784273583328_1,vivido,2016-10-06 22:05:49,8.43.1510.30 L
8790137279969,vivido,2016-09-08 21:30:13,8.28.1451.30 P
8791220609230,últimas,2016-07-19 13:10:18,8.29.1505.20 J
8800656024108,últimas,2016-05-04 13:03:31,8.34.1550.40 F
8803050864278,volara,2016-08-31 16:27:32,8.33.1504.30 E
8809796001654,órganos,2016-09-12 13:19:53,8.24.1419.30 N
8813299136521,volara,2016-06-06 08:31:02,M0048MCX0019
8813822112217,zidane,2016-09-13 17:33:56,8.28.1505.20 K
8818281300801,vivido,2016-09-13 17:08:46,8.32.1546.30 H
8832918774741,órganos,2016-08-16 13:22:37,8.47.1503.30 D
8837112465179,tratada,2016-08-12 08:43:01,8.49.1502.10 F
8841568915704_0,órganos,2016-04-08 13:42:01,8.43.1510.30 L
8841568915704_1,vivido,2016-04-08 13:42:01,8.43.1510.30 L
8841799192579_1,órganos,2016-10-06 09:14:42,8.30.1501.10 G
8849709775399,volara,2016-10-04 21:04:54,8.34.1509.30 J
8854536268298,restaurar,2016-09-08 21:28:41,8.99.1503.30 L
8863118037613_0,vecino,2016-06-13 22:09:58,8.28.1508.10 H
8863118037613_1,últimas,2016-06-13 22:09:58,8.28.1508.10 H
8865224153314,viernes,2016-09-05 08:30:46,M0051MCX0033
886665652216,técnicas,2016-04-29 21:23:58,8.28.1515.10 M
8868341325689,vivir,2016-09-07 10:03:37,8.33.1502.30 O
8873538026527_1,viven,2016-05-09 20:26:35,M0047MCX0008
8876793502617,visto,2016-04-18 18:02:54,8.27.1531.10 E
8883628579624,volara,2016-06-09 18:17:07,8.36.1503.20 G
8884391244234,vivió,2016-06-28 13:18:59,M0050MCX0033
8887232704681_1,trasladado,2016-09-08 14:07:30,8.99.1503.30 L
8887294846466,órganos,2016-08-12 10:34:34,8.28.1304.20 N
8888578398369,órganos,2016-09-02 22:12:01,8.52.1511.10 D
8896967072435,viernes,2016-06-10 10:51:13,8.28.1300.10 L
89060535231,últimas,2016-06-30 09:47:32,8.36.1500.10 P
890894494073_1,órganos,2016-10-07 18:36:36,8.32.1549.30 J
8924114708494_0,órganos,2016-05-13 16:42:45,8.43.1541.30 K
8924114708494_1,negando,2016-05-13 16:42:45,8.43.1541.30 K
892778000012,órganos,2016-08-04 13:57:31,8.29.1508.10 P
8930339328321_1,últimas,2016-06-27 18:30:23,8.23.1500.30 I
8930339328321_2,ángel,2016-06-27 18:30:23,8.23.1500.30 I
8931737211706_1,tiene,2016-06-09 14:06:25,8.26.1504.10 M
8937877873807_1,viven,2016-07-26 13:37:01,8.47.1503.30 D
8942025209903,top,2016-06-23 11:03:14,8.31.1506.30 I
8946339318771,últimas,2016-05-30 10:02:45,8.21.1510.10 G
8951085312099,vivido,2016-09-20 08:21:07,8.23.1502.30 H
8955941922423_0,vivido,2016-07-06 13:46:56,8.21.1522.10 C
8955941922423_1,volar,2016-07-06 13:46:56,8.21.1522.10 C
8957965631069,órganos,2016-04-20 15:04:49,8.28.1300.10 L
8965106718182,volvía,2016-05-11 20:21:36,8.32.1536.30 H
896603734933,viajarán,2016-06-03 08:06:07,M0050MCX0011
8967388142967_1,viven,2016-07-05 21:35:47,8.47.1503.30 D
8970767720753,volvía,2016-06-24 16:56:42,8.32.1545.30 J
8984606071715,volvía,2016-09-08 22:01:48,8.30.1501.10 G
8984808769383,regresar,2016-08-29 18:22:46,8.43.1543.30 K
8986217541818,tuvo,2016-04-27 17:04:43,M0046MCX0025
8989821127105_0,vivido,2016-04-25 10:41:05,8.27.1581.30 E
8989821127105_1,últimas,2016-04-25 10:41:05,8.27.1581.30 E
8994999652034_0,tribunal,2016-07-07 10:16:17,8.36.1500.10 P
8994999652034_1,zidane,2016-07-07 10:16:17,8.36.1500.10 P
8995441132481,órganos,2016-09-30 13:52:11,8.36.1501.10 N
8996637018262_0,trasladado,2016-07-11 20:21:46,8.28.1461.30 E
8996637018262_1,vivir,2016-07-11 20:21:46,8.28.1461.30 E
8997177045759_1,seguidas,2016-10-10 20:58:24,8.28.1508.10 H
8997177045759_2,últimas,2016-10-10 20:58:24,8.28.1508.10 H
8997177045759_3,seguidas,2016-10-10 20:58:24,8.28.1508.10 H
8999791112436_0,vecino,2016-04-28 14:11:06,8.47.1301.20 E
8999791112436_1,tuvo,2016-04-28 14:11:06,8.47.1301.20 E
9002188100175,tribunal,2016-04-26 08:07:10,8.00.1319.30 L
9002217632190,volara,2016-09-02 08:15:00,M0055MCX0002
9003930901662,volcar,2016-07-18 10:07:07,8.29.1509.30 H
9008359542988,últimas,2016-04-02 10:32:58,8.28.1300.10 L
9008720067899_1,tuvo,2016-06-20 14:02:21,8.22.1502.30 J
9009803778666,volvía,2016-05-16 17:57:17,8.29.1510.30 B
9016938525782,volara,2016-05-26 10:40:06,8.21.1522.10 C
9018514188853_1,últimas,2016-06-18 13:47:51,M0046MCX0041
9020867310166,últimas,2016-07-01 07:52:58,8.32.1501.10 J
9026597666456_1,tratada,2016-09-05 08:38:29,8.23.1503.30 J
9032501670437_1,últimas,2016-07-29 12:31:00,8.29.1507.30 K
9033448748603_0,volvía,2016-06-09 09:37:41,8.27.1596.30 E
9033448748603_1,restaurar,2016-06-09 09:37:41,8.27.1596.30 E
9033448748603_2,últimas,2016-06-09 09:37:41,8.27.1596.30 E
9033646818322,últimas,2016-07-26 16:40:29,8.47.1503.30 D
9038930296952,tuvo,2016-05-11 13:53:40,8.32.1501.10 J
9043299446715,zidane,2016-08-25 18:04:04,8.28.1504.20 I
9044941896317_0,volar,2016-08-23 20:13:45,8.34.1490.30 A
9044941896317_1,últimas,2016-08-23 20:13:45,8.34.1490.30 A
9048358949984,órganos,2016-05-06 19:04:08,8.34.1509.30 J
9055062869870,visto,2016-06-17 12:31:36,8.32.1556.30 J
9057159365247_0,últimas,2016-09-12 16:44:35,M0054MCX0017
9057159365247_1,tratar,2016-09-12 16:44:35,M0054MCX0017
906067299801,situará,2016-04-26 12:43:03,8.33.1502.30 O
9063558375886,mejor,2016-04-11 09:58:43,8.31.1407.30 H
9063796347521,viernes,2016-05-26 09:38:34,8.28.1300.10 L
9070315963696_1,volar,2016-07-01 10:27:11,8.35.1503.10 P
9070315963696_2,últimas,2016-07-01 10:27:11,8.35.1503.10 P
9070315963696_3,últimas,2016-07-01 10:27:11,8.35.1503.10 P
9070486538909,últimas,2016-03-29 22:24:39,8.34.1410.10 F
9080290601417_0,seguidas,2016-08-30 12:12:25,8.29.1508.10 P
9080290601417_1,xunta,2016-08-30 12:12:25,8.29.1508.10 P
9087457659463,órganos,2016-05-31 11:53:18,M0047MCX0017
9091100133123,órganos,2016-07-21 21:18:18,M0046MCX0063
9092123469121_0,volvía,2016-07-28 14:00:14,8.30.1501.10 G
9092123469121_1,últimas,2016-07-28 14:00:14,8.30.1501.10 G
9092123469121_2,recaer,2016-07-28 14:00:14,8.30.1501.10 G
9092252425810,últimas,2016-07-26 13:34:05,8.47.1503.30 D
9092954049919,técnicas,2016-04-29 21:24:26,8.28.1515.10 M
909995548792_1,sufrió,2016-05-05 10:26:05,8.33.1504.30 E
9105307936399,tuvo,2016-06-21 14:23:04,8.73.1612.50 D
9107429411171_0,volara,2016-02-23 19:10:53,8.28.1300.10 L
9107429411171_1,últimas,2016-02-23 19:10:53,8.28.1300.10 L
9109092933957_1,volar,2016-09-12 13:28:12,8.99.1450.30 B
9110057273107,órganos,2016-04-29 12:20:21,8.43.1510.30 L
9112884443597_1,últimas,2016-09-28 12:21:47,8.24.1502.30 K
9112884443597_2,vivido,2016-09-28 12:21:47,8.24.1502.30 K
9114198472218,últimas,2016-04-22 12:33:12,8.28.1321.10 G
9135208098369_0,recaer,2016-05-13 12:53:20,8.32.1549.30 J
9135208098369_1,últimas,2016-05-13 12:53:20,8.32.1549.30 J
9135208098369_2,ángel,2016-05-13 12:53:20,8.32.1549.30 J
9135208098369_3,único,2016-05-13 12:53:20,8.32.1549.30 J
9140125054415_0,últimas,2016-07-04 22:11:39,M0050MCX0030
9140125054415_1,últimas,2016-07-04 22:11:39,M0050MCX0030
9140125054415_2,órganos,2016-07-04 22:11:39,M0050MCX0030
914340507165_0,órganos,2016-07-13 10:42:58,8.26.1505.10 L
914340507165_1,sumergirse,2016-07-13 10:42:58,8.26.1505.10 L
9145255999784,tratar,2016-06-17 10:49:16,8.24.1403.30 K
9147308083266_1,perdono,2016-06-14 16:48:47,8.28.1451.30 O
9151461782767,vivió,2016-04-29 19:13:19,8.33.1513.30 G
9151681513629_1,últimas,2016-05-11 20:59:08,8.43.1510.30 L
9153345055314,ver,2016-05-09 20:17:56,M0047MCX0008
9154438967271,órganos,2016-09-08 13:29:42,M0056MCX0000
9157849443971_1,últimas,2016-09-14 14:24:42,M0057MCX0005
9157849443971_2,últimas,2016-09-14 14:24:42,M0057MCX0005
9170828813961,órganos,2016-03-28 08:59:02,8.42.1403.10 J
9172324281082,tuvo,2016-06-02 18:40:03,8.28.1451.30 O
9173849194456,volar,2016-07-11 12:43:14,8.30.1502.10 J
917715766023,últimas,2016-09-22 19:12:20,8.73.1503.30 E
9178560234808,órganos,2016-09-02 13:34:41,8.47.1503.30 D
9181149319418,volvía,2016-06-02 21:31:03,8.29.1510.30 B
9183937650848,volvía,2016-10-07 16:46:29,8.28.1504.20 I
918980435633_1,viven,2016-09-02 13:13:51,8.47.1503.30 D
9190212292845_1,vivió,2016-05-16 21:46:10,8.26.1501.10 J
9191864475715,tiene,2016-06-27 17:35:51,8.25.1500.30 N
9194179853628,órganos,2016-06-23 22:06:59,8.32.1542.20 G
9194571738149,zidane,2016-08-26 12:14:37,8.28.1505.20 K
9194584632887_0,volar,2016-07-26 18:50:20,8.33.1507.30 J
9194584632887_1,vivido,2016-07-26 18:50:20,8.33.1507.30 J
9199365931774_1,últimas,2016-10-05 18:57:45,8.32.1536.30 H
9208357307046,últimas,2016-09-26 19:18:28,M0053MCX0021
9210800941651,vida,2016-09-30 10:58:55,8.32.1600.50 M
9211698600020,órganos,2016-09-27 08:16:38,8.73.1503.30 E
9212752569821_0,órganos,2016-05-12 10:19:42,8.33.1510.30 G
9212752569821_1,volar,2016-05-12 10:19:42,8.33.1510.30 G
9212752569821_2,traumatizó,2016-05-12 10:19:42,8.33.1510.30 G
9212752569821_3,últimas,2016-05-12 10:19:42,8.33.1510.30 G
921332201501,ángel,2016-08-10 13:08:28,8.48.1504.10 O
9216947423047_1,tratada,2016-07-27 21:59:23,8.34.1543.30 J
9219405560177,órganos,2016-04-28 14:16:11,8.32.1556.30 J
9219927853800_0,órganos,2016-07-05 21:16:45,8.34.1509.30 J
9219927853800_1,órganos,2016-07-05 21:16:45,8.34.1509.30 J
9220402515543,últimas,2016-10-01 12:10:44,8.73.1621.50 C
9231630178691,vez,2016-06-03 21:11:25,8.43.1475.30 F
9233399815893,ver,2016-08-19 12:34:02,M0048MCX0049
9245716091261,volvía,2016-06-04 11:34:31,8.28.1508.10 H
9247449396019_0,volar,2016-05-16 17:54:44,8.26.1501.10 J
9247449396019_1,últimas,2016-05-16 17:54:44,8.26.1501.10 J
9252514366171_0,órganos,2016-06-22 13:51:18,M0046MCX0054
9252514366171_1,tratada,2016-06-22 13:51:18,M0046MCX0054
9260729745200_1,viven,2016-09-02 12:24:57,8.47.1503.30 D
9272037145239,rey,2016-07-06 11:02:02,8.47.1503.30 D
9272878841030_1,une,2016-07-15 16:14:56,8.43.1653.50 H
9280027439087,tratada,2016-04-21 16:05:47,8.28.1309.20 O
9287170213569,últimas,2016-08-10 10:40:43,M0052MCX0022
9288702342328,viernes,2016-06-24 22:00:01,8.28.1309.20 O
9289036723635_1,órganos,2016-10-10 11:27:24,8.89.1606.30 C
9289036723635_2,órganos,2016-10-10 11:27:24,8.89.1606.30 C
9293969782307_1,órganos,2016-07-11 13:01:49,8.21.1523.10 D
929582746017_1,órganos,2016-08-26 09:46:38,8.73.1501.30 D
9295950937051_0,tribunal,2016-10-03 13:16:30,8.34.1516.30 J
9295950937051_1,últimas,2016-10-03 13:16:30,8.34.1516.30 J
9295950937051_2,zidane,2016-10-03 13:16:30,8.34.1516.30 J
9312119438804_0,zona,2016-06-03 13:06:35,8.28.1522.10 B
9312119438804_1,superado,2016-06-03 13:06:35,8.28.1522.10 B
9317733648558,últimas,2016-03-07 08:19:20,8.28.1305.10 G
9319079841287_0,ver,2016-05-06 22:09:21,8.25.1500.30 N
9319079841287_1,órganos,2016-05-06 22:09:21,8.25.1500.30 N
9321718620770,toro,2016-08-22 20:33:12,8.24.1426.30 I
9329453214637,situará,2016-07-18 11:51:17,8.99.1451.30 A
9330858576763,últimas,2016-06-04 10:40:50,8.28.1522.10 B
933281379789,volara,2016-09-13 08:27:46,8.29.1510.30 B
9333410892666_1,une,2016-08-08 12:23:49,8.21.1510.10 G
9336994821888_0,volvía,2016-07-28 14:16:32,8.29.1501.10 O
9336994821888_1,sufrir,2016-07-28 14:16:32,8.29.1501.10 O
9337379951501_1,volar,2016-09-12 13:28:34,8.99.1450.30 B
9337987200362_1,últimas,2016-07-01 07:51:01,8.35.1503.10 P
9343744873139_0,viernes,2016-05-18 14:17:28,8.27.1595.30 G
9343744873139_1,órganos,2016-05-18 14:17:28,8.27.1595.30 G
9346781384005_1,órganos,2016-06-23 10:25:39,8.33.1502.30 O
9346781384005_2,tratada,2016-06-23 10:25:39,8.33.1502.30 O
9348135356634,órganos,2016-04-21 17:10:47,M0046MCX0012
9350439801947,traduzco,2016-04-01 22:05:01,8.28.1300.10 L
9352881186161,últimas,2016-05-22 14:16:34,M0050MCX0005
9354900341499,vida,2016-07-12 08:15:42,8.29.1501.10 O
9357339208240,permitiera,2016-09-15 18:48:07,M0048MCX0043
9357443846939,vivir,2016-09-28 20:48:59,8.28.1300.10 L
9359851206045,últimas,2016-09-29 08:55:44,8.31.1406.30 H
936579336246_0,tribunal,2016-06-07 10:49:55,8.36.1500.10 P
936579336246_1,zidane,2016-06-07 10:49:55,8.36.1500.10 P
9367075921656,volvía,2016-05-09 18:46:37,8.32.1533.10 D
9372630397876,zidane,2016-08-05 13:39:13,8.28.1505.20 K
9375236387491,vuelve,2016-07-09 14:00:16,8.52.1503.30 K
9376908102031,últimas,2016-04-02 10:19:32,8.28.1300.10 L
9378714933589_1,ángel,2016-05-11 08:54:21,8.33.1502.30 O
9378714933589_2,últimas,2016-05-11 08:54:21,8.33.1502.30 O
9379238480079,vez,2016-07-12 21:34:49,8.27.1510.30 F
9380855496342_1,volar,2016-04-29 16:31:43,8.28.1508.10 G
9380855496342_2,últimas,2016-04-29 16:31:43,8.28.1508.10 G
938124668401_1,viven,2016-09-20 13:23:27,8.47.1503.30 D
938654508790,volara,2016-05-09 20:29:29,8.32.1533.10 D
9387050709350,pregunta,2016-09-28 16:03:56,8.28.1300.10 L
9397795373744,volvía,2016-07-01 18:50:36,8.32.1501.10 J
9400233285604,xvi,2016-09-27 12:01:38,8.28.1300.10 L
9406903668339,volvía,2016-06-09 13:54:33,8.36.1506.20 G
9418968836373,últimas,2016-08-23 14:14:21,8.35.1621.50 J
9431728370377,volara,2016-09-12 10:36:02,8.21.1512.20 F
9433823625648,órganos,2016-09-13 08:14:20,8.29.1509.30 H
9434159944589_1,girl,2016-05-23 10:51:27,8.33.1504.30 E
9438723214078_1,viven,2016-10-04 21:15:13,8.47.1503.30 D
9441547106738,vacía,2016-09-07 13:18:32,8.27.1500.10 D
9454130244674,zidane,2016-09-13 12:35:06,8.28.1505.20 K
9461142284902_1,stalinismo,2016-05-23 18:25:24,8.52.1503.30 K
9461142284902_2,xunta,2016-05-23 18:25:24,8.52.1503.30 K
9461142284902_3,tuvo,2016-05-23 18:25:24,8.52.1503.30 K
9462013874151_1,órganos,2016-06-20 17:43:45,M0050MCX0034
9462881177066,viernes,2016-03-12 13:36:43,8.28.1300.10 L
9462959500788,volar,2016-06-21 18:06:01,8.30.1502.10 I
9463479298738,volara,2016-05-25 12:13:23,M0047MCX0021
946949945702,tienen,2016-09-02 19:13:30,8.23.1502.30 H
9469866402542,traumatizó,2016-07-29 10:05:17,8.33.1401.30 I
9476974153453,volvía,2016-04-20 11:11:24,8.23.1503.30 I
9478317301789,vuelo,2016-09-28 21:27:27,8.28.1300.10 L
9484984044744,tuvo,2016-06-04 09:42:04,8.28.1506.10 L
9488017248336,volvía,2016-08-22 11:13:44,8.21.1513.20 K
9491686396300_1,tratada,2016-09-30 20:38:42,8.43.1540.30 M
949633816911,vida,2016-09-22 17:49:36,8.43.1570.30 J
9496469156632,prolonga,2016-07-01 16:46:18,M0050MCX0027
9498565393459_0,órganos,2016-04-12 11:11:23,8.36.1500.10 O
9498565393459_1,órganos,2016-04-12 11:11:23,8.36.1500.10 O
9502142014689,vez,2016-03-01 14:15:01,8.28.1311.30 V
9511077070257,últimas,2016-05-24 12:58:46,M0048MCX0009
9515344243988,vivido,2016-05-18 08:13:24,8.52.1508.30 D
9515905240473_1,últimas,2016-04-29 18:11:26,8.28.1508.10 G
9515905240473_2,washington,2016-04-29 18:11:26,8.28.1508.10 G
951894163393,últimas,2016-03-21 08:40:08,8.46.1401.30 I
952976541685_1,protagonizadas,2016-08-23 19:10:05,8.28.1508.10 H
9530954002774_0,vivido,2016-08-01 12:40:07,8.31.1503.30 H
9530954002774_1,washington,2016-08-01 12:40:07,8.31.1503.30 H
9531523375990_1,órganos,2016-08-10 12:52:15,M0048MCX0054
954292854425_0,táctico,2016-07-06 12:49:00,8.34.1516.30 J
954292854425_1,últimas,2016-07-06 12:49:00,8.34.1516.30 J
954292854425_2,últimas,2016-07-06 12:49:00,8.34.1516.30 J
9546886700910,últimas,2016-09-22 17:57:21,8.99.1503.30 L
9547767516966_1,utilicen,2016-09-27 12:49:09,8.32.1546.30 H
9548201872004,órganos,2016-05-18 19:26:23,8.32.1501.10 J
9550654638794,órganos,2016-09-16 10:22:16,M0054MCX0013
9551973646778,órganos,2016-05-06 13:59:56,8.33.1506.30 H
9559213639849,últimas,2016-06-16 19:14:14,8.32.1502.30 H
9561691180954,últimas,2016-09-26 12:15:32,8.36.1500.10 P
95687049377,órganos,2016-05-05 10:03:47,M0047MCX0008
9572144679165,viernes,2016-05-17 19:04:12,8.28.1311.30 V
9577579180620,volvía,2016-06-14 16:50:48,8.32.1605.30 A
9580492693269_1,xunta,2016-09-01 19:13:24,8.43.1512.30 G
9583580533659_0,vera,2016-09-09 21:44:17,8.36.1500.10 P
9583580533659_1,últimas,2016-09-09 21:44:17,8.36.1500.10 P
9583580533659_2,xunta,2016-09-09 21:44:17,8.36.1500.10 P
9583580533659_3,órganos,2016-09-09 21:44:17,8.36.1500.10 P
9585296439931_1,últimas,2016-06-08 18:18:35,8.27.1592.30 G
9595488210609_1,vivido,2016-04-08 13:39:03,8.43.1510.30 L
9604439603277,revelan,2016-05-10 08:38:02,8.26.1505.10 K
9610942202743,vivir,2016-09-28 16:31:56,8.28.1300.10 L
961117221155,últimas,2016-05-12 17:52:11,8.28.1462.20 E
961213736269_0,últimas,2016-09-19 14:06:19,8.25.1608.30 E
961213736269_1,últimas,2016-09-19 14:06:19,8.25.1608.30 E
961213736269_2,vivido,2016-09-19 14:06:19,8.25.1608.30 E
9612943050695_0,vecino,2016-07-04 22:09:22,8.29.1509.30 H
9612943050695_1,sufrir,2016-07-04 22:09:22,8.29.1509.30 H
9613493115614,últimas,2016-09-26 12:38:59,8.36.1500.10 P
9615778983106_1,xunta,2016-04-20 13:44:49,8.33.1508.30 F
9615778983106_2,últimas,2016-04-20 13:44:49,8.33.1508.30 F
9619157051107_1,últimas,2016-07-13 21:18:42,8.24.1501.30 G
9619157051107_2,victoria,2016-07-13 21:18:42,8.24.1501.30 G
9619343587341,últimas,2016-07-28 10:56:47,8.31.1602.50 L
9619587434093,término,2016-05-12 13:02:37,8.21.1523.10 D
962979748902_1,viven,2016-09-20 14:18:36,8.47.1503.30 D
9634605448637,zona,2016-02-15 10:41:02,8.28.1300.10 L
9635726064411,viernes,2016-06-27 21:46:50,8.28.1321.10 G
9637002180567,órganos,2016-04-27 13:57:41,8.24.1422.30 G
9642820549468,tratada,2016-08-08 12:20:49,8.32.1502.30 H
9644806114262_1,xunta,2016-09-29 13:32:33,M0055MCX0008
9644806114262_2,órganos,2016-09-29 13:32:33,M0055MCX0008
9644806114262_3,termina,2016-09-29 13:32:33,M0055MCX0008
9644806114262_4,vivido,2016-09-29 13:32:33,M0055MCX0008
9649164627952,tuvo,2016-09-13 14:18:50,8.32.1549.30 J
9652066885087,últimas,2016-07-25 20:21:24,8.33.1502.30 O
966205735023,pérdida,2016-05-16 22:07:40,8.26.1501.10 J
9667297254078,vez,2016-05-17 09:51:15,8.21.1400.20 E
9671753046801_1,últimas,2016-04-27 13:50:35,8.22.1500.30 G
9671753046801_2,ver,2016-04-27 13:50:35,8.22.1500.30 G
9673750317680,volvía,2016-06-04 10:02:29,8.28.1522.10 B
9675657968628,sucedido,2016-05-04 09:36:41,8.28.1516.10 M
9676013272606_1,órganos,2016-04-26 19:10:31,8.32.1506.10 H
9678721688162_0,vivir,2016-07-08 21:36:14,M0050MCX0044
9678721688162_1,órganos,2016-07-08 21:36:14,M0050MCX0044
9680820031940,últimas,2016-09-23 09:01:39,8.20.1600.10 H
968090689298,zona,2016-03-17 12:54:25,8.42.1401.10 K
9680961388529,vivido,2016-08-30 09:36:28,M0053MCX0020
9683216585552_0,últimas,2016-08-22 21:09:53,M0055MCX0000
9683216585552_1,xunta,2016-08-22 21:09:53,M0055MCX0000
9696115264516,últimas,2016-08-26 09:59:20,8.23.1503.30 J
9710246198385,últimas,2016-09-12 13:40:05,8.31.1601.50 J
9710443225346_0,últimas,2016-05-16 10:03:11,8.36.1508.10 A
9710443225346_1,últimas,2016-05-16 10:03:11,8.36.1508.10 A
9712189920197_1,órganos,2016-06-21 12:27:33,8.21.1516.30 J
9714338453237,volar,2016-08-11 12:43:13,M0048MCX0053
9716396100713,últimas,2016-05-31 20:32:28,8.52.1507.30 K
9724788643097,últimas,2016-04-02 08:00:30,8.28.1300.10 L
9725322790464_1,washington,2016-06-13 19:32:20,8.27.1500.10 D
9725322790464_2,tuvo,2016-06-13 19:32:20,8.27.1500.10 D
9725322790464_3,órganos,2016-06-13 19:32:20,8.27.1500.10 D
972812401575_0,ver,2016-05-18 22:01:08,8.23.1503.30 I
972812401575_1,terminó,2016-05-18 22:01:08,8.23.1503.30 I
9734957266244,vivido,2016-09-23 11:04:31,8.43.1511.30 J
9735386899242,tribunal,2016-04-25 12:41:59,8.36.1506.20 G
9739371647944,vivió,2016-04-28 18:59:31,8.28.1508.10 G
9741161512288_1,xvi,2016-08-11 14:26:19,M0048MCX0055
9752860694781,viernes,2016-09-14 11:33:04,8.31.1504.30 I
9755002008063,volara,2016-09-08 21:14:48,8.28.1451.30 P
9759666724869_1,últimas,2016-09-19 10:11:09,8.22.1600.50 L
9761944271494,vez,2016-05-12 13:08:42,8.28.1515.10 M
9762406002420,vivió,2016-07-29 14:10:17,8.33.1601.50 A
9766931279233_1,áfrica,2016-06-30 14:06:14,8.43.1511.30 J
9766931279233_2,ángel,2016-06-30 14:06:14,8.43.1511.30 J
9769823933522,tribunal,2016-07-13 12:03:15,8.28.1300.10 L
9780968643999,últimas,2016-09-07 12:36:22,8.28.1461.30 F
9784932252620,últimas,2016-06-13 21:46:18,8.27.1561.30 C
9784993492035_1,órganos,2016-06-28 21:54:16,8.43.1511.30 J
9788545789881,veces,2016-04-28 14:11:47,8.27.1500.10 D
979130278449,traduzco,2016-04-01 20:51:18,8.28.1300.10 L
9796967221215_1,supuso,2016-04-11 12:59:01,8.29.1507.30 K
9796967221215_2,tuvo,2016-04-11 12:59:01,8.29.1507.30 K
9796967221215_3,últimas,2016-04-11 12:59:01,8.29.1507.30 K
9800740082803_1,órganos,2016-06-28 21:53:34,8.43.1511.30 J
9800833140576,últimas,2016-04-20 18:25:37,8.32.1533.10 D
9803693966358_0,recaer,2016-09-06 20:18:54,8.31.1505.30 I
9803693966358_1,últimas,2016-09-06 20:18:54,8.31.1505.30 I
9804897829499,órganos,2016-10-04 20:42:26,8.52.1503.30 K
9805734395215_0,zona,2016-06-14 14:16:32,8.25.1500.30 N
9805734395215_1,teníamos,2016-06-14 14:16:32,8.25.1500.30 N
9806901535877_1,volara,2016-07-15 08:48:34,8.43.1510.30 L
9807327221758,volar,2016-04-19 20:22:53,8.73.1504.30 D
9814460898479,órganos,2016-06-16 22:16:01,8.23.1450.30 K
9814560172889_0,vivió,2016-04-21 13:01:43,8.33.1504.30 E
9814560172889_1,volar,2016-04-21 13:01:43,8.33.1504.30 E
9814560172889_2,xunta,2016-04-21 13:01:43,8.33.1504.30 E
9815305571955,volvía,2016-09-07 18:07:42,8.73.1503.30 E
9816893010910_1,últimas,2016-04-21 09:00:05,8.33.1510.30 G
9824402084173_1,tratada,2016-06-23 10:35:12,8.33.1502.30 O
9833794593359,tenía,2016-09-30 14:00:32,8.27.1600.50 L
